,_id,token,contexts,context_count,remarks
20,62f0e7c77b1fd5ee07267ac6,sterilization,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['sterilization', 'sterilizations'], 'sentence_usage': [""The hospital's standard method for cleaning surgical equipment is a five-step process that includes ultrasound, washing with detergents and enzymes, and {wi}sterilization{/wi} in an autoclave."", ""Ethylene oxide … is a gas used widely to sterilize surgical equipment that can't tolerate steam {wi}sterilization{/wi}."", ""While I'm sure the pets aren't too keen on the procedure, {wi}sterilization{/wi} avoids unwanted animals …, prevents some health problems in older pets, and helps to prevent aggressive behavior that some owners might use as a reason for euthanasia or abuse."", 'The sterile insect technique … is a species-specific and environmentally nonpolluting method of insect control that relies on the mass rearing, {wi}sterilization{/wi}, and release of large numbers of insects.', 'According to the 1995 Canadian Contraception Study, vasectomy has overtaken tubal ligation in every province except the Maritimes as the preferred method of {wi}sterilization{/wi}.', 'Under the law upheld by the Supreme Court in 1927, the state of Virginia continued to perform forced, involuntary {wi}sterilizations{/wi} until 1972.', 'Once used as an antimalarial drug in World War II, quinacrine is known to cause irreversible {wi}sterilization{/wi} …'], 'sense': ['{bc}the rendering of something free from viable microorganisms (as by the use of steam or dry heat) ', '{bc}a procedure by which a living organism is made incapable of reproduction ', '{bc}the condition of one that is {d_link|sterile|sterile} or {d_link|sterilized|sterilize} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['pre-sterilization', 'pre-sterilize', 'pre-sterilized', 'pre-sterilizes', 'pre-sterilizing', 'presterilization', 'presterilize', 'presterilized', 'presterilizes', 'presterilizing'], 'sentence_usage': ['The jars should be {wi}presterilized{/wi}.', 'They always {wi}presterilize{/wi} the instruments.'], 'sense': ['{bc}to make (something) {d_link|sterile|sterile} in advance '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
21,62f0e7c77b1fd5ee07267ac7,redeeming,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['redeeming'], 'sentence_usage': [""her performance is the film's {wi}redeeming{/wi} feature""], 'sense': ['{bc}serving to offset or compensate for a defect '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['redeem', 'redeemable', 'redeemed', 'redeeming', 'redeems'], 'sentence_usage': ['the U.S. Treasury {wi}redeems{/wi} savings bonds on demand', '{wi}redeem{/wi} trading stamps', '{wi}redeem{/wi} an error'], 'sense': ['{bc}to buy back {bc}{sx|repurchase||}', '{bc}to get or win back', '{bc}to free from captivity by payment of {d_link|ransom|ransom:1}', '{bc}to {d_link|extricate|extricate} from or help to overcome something {d_link|detrimental|detrimental:1}', '{bc}to release from blame or debt {bc}{sx|clear||}', '{bc}to free from the {d_link|consequences|consequence} of sin', '{bc}to change for the better {bc}{sx|reform||}', '{bc}{sx|repair||}, {sx|restore||}', '{bc}to free from a {d_link|lien|lien} by payment of an amount secured {d_link|thereby|thereby}', '{bc}to remove the obligation of by payment ', '{bc}to exchange for something of value ', '{bc}to make good {bc}{sx|fulfill||}', '{bc}to atone for {bc}{sx|expiate||} ', '{bc}to offset the bad effect of', '{bc}to make worthwhile {bc}{sx|retrieve||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
22,62f0e7c77b1fd5ee07267ac8,lock,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['lock', 'lock horns', 'lock on', 'lock onto', 'lockable', 'locked', 'locked horns', 'locked on', 'locked onto', 'locking', 'locking horns', 'locking on', 'locking onto', 'locks', 'locks horns', 'locks on', 'locks onto'], 'sentence_usage': ['{wi}lock{/wi} up the house', '{wi}locked{/wi} himself away from the curious world', 'a team firmly {wi}locked{/wi} in last place', '{wi}lock{/wi} wheels', '{wi}lock{/wi} a knee'], 'sense': ['{bc}to fasten the lock of', '{bc}to make fast with or as if with a lock ', '{bc}to fasten in or out or to make secure or inaccessible by or as if by means of {a_link|locks} ', '{bc}to fix in a particular situation or method of operation ', '{bc}to make fast, motionless, or inflexible especially by the interlacing or interlocking of parts ', '{bc}to hold in a close embrace', '{bc}to grapple in combat', '{bc}to invest (capital) without assurance of easy convertibility into money', '{bc}to move or permit to pass (something, such as a ship) by raising or lowering in a lock'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['locked-in'], 'sentence_usage': ['{wi}locked-in{/wi} interest rates'], 'sense': ['{bc}not subject to adjustment {bc}{sx|fixed||} ', '{bc}unable or unwilling to shift invested funds because of the tax effect of realizing capital gains'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['eyes are locked on'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['lock out', 'locked out', 'locking out', 'locks out'], 'sentence_usage': [], 'sense': ['{bc}to subject (a body of employees) to a lockout'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'phrasal verb', 'offensive': False, 'stems': ['lock away', 'locked away', 'locking away', 'locks away'], 'sentence_usage': ['The jewelry was {it}locked away{/it} in a cabinet.', '{it}lock away{/it} a criminal', 'The state {it}locked{/it} their sister {it}away{/it} in a psychiatric hospital.', 'He {it}locked{/it} himself {it}away{/it} in his room while he studied.', 'He was {it}locked away{/it} in his room while he studied.'], 'sense': ['{bc}to put (something) in a locked container, place, etc. ', '{bc}to put (someone) in a locked place (such as a prison) for a long period of time ', '{bc}to keep (oneself) alone in a room or place for a long period of time '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",5,testing/debugging stage - wyxl
23,62f0e7c77b1fd5ee07267ac9,Kochig,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Kochi'], 'sentence_usage': [], 'sense': ['city and port on an inlet of Tosa Bay in southern Shikoku, Japan {it}population{/it} 343,000'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
24,62f0e7c77b1fd5ee07267aca,generative,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['generative'], 'sentence_usage': [], 'sense': ['{bc}having the power or function of {a_link|generating}, originating, producing, or reproducing'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['generative cell', 'generative cells'], 'sentence_usage': [], 'sense': ['{bc}a sexual reproductive cell {bc}{sx|gamete||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['generative grammar', 'generative grammars'], 'sentence_usage': [], 'sense': ['{bc}a description in the form of a set of rules for producing the grammatical sentences of a language', '{bc}{sx|transformational grammar||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['generative nucleus', 'generative nucleuses'], 'sentence_usage': [], 'sense': ['{bc}the one of the two nuclei resulting from the first division in the pollen grain of a seed plant that gives rise to sperm nuclei {dx}compare {dxt|tube nucleus||}{/dx}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun, plural in form but usually singular in construction', 'offensive': False, 'stems': ['generative semantics'], 'sentence_usage': [], 'sense': ['{bc}a description of a language emphasizing a semantic deep structure that is logical in form, that provides syntactic structure, and that is related to surface structure by transformations'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",5,testing/debugging stage - wyxl
25,62f0e7c77b1fd5ee07267acb,spic,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': True, 'stems': ['spic', 'spick', 'spicks', 'spics', 'spik'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
26,62f0e7c77b1fd5ee07267acc,surplusage,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['surplusage', 'surplusages'], 'sentence_usage': [], 'sense': ['{bc}{sx|surplus||1a}', '{bc}excessive or nonessential matter', '{bc}matter introduced in legal pleading which is not necessary or relevant to the case'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
27,62f0e7c77b1fd5ee07267acd,splendid,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['splendid', 'splendider', 'splendidest', 'splendidly', 'splendidness', 'splendidnesses'], 'sentence_usage': ['a {wi}splendid{/wi} opportunity'], 'sense': ['{bc}{sx|shining||}, {sx|brilliant||}', '{bc}marked by showy magnificence', '{bc}{sx|illustrious||}, {sx|grand||}', '{bc}{sx|excellent||} ', '{bc}being out of the ordinary {bc}{sx|singular||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
28,62f0e7c77b1fd5ee07267ace,epoch,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['epoch', 'epochs'], 'sentence_usage': [], 'sense': ['{bc}an event or a time marked by an event that begins a new period or development', '{bc}a memorable event or date', '{bc}an extended period of time usually characterized by a distinctive development or by a memorable series of events', '{bc}a division of geologic time less than a period and greater than an age', '{bc}an instant of time or a date selected as a point of reference (as in astronomy)'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['epoch-making'], 'sentence_usage': ['The steam engine was an {it}epoch-making{/it} development in the history of industry.'], 'sense': ['{bc}causing an important change in history '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
29,62f0e7c77b1fd5ee07267acf,yeasty,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['yeastier', 'yeastiest', 'yeastiness', 'yeastinesses', 'yeasty'], 'sentence_usage': ['a {wi}yeasty{/wi} flavor', 'a {wi}yeasty{/wi} period in history'], 'sense': ['{bc}of, relating to, or resembling {a_link|yeast} ', '{bc}{sx|immature||}, {sx|unsettled||}', '{bc}marked by change ', '{bc}full of vitality', '{bc}{sx|frivolous||1a}', '{bc}{sx|frivolous||2}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
30,62f0e7c77b1fd5ee07267ad0,apostle,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['apostle', 'apostles', 'apostleship', 'apostleships'], 'sentence_usage': ['St. Boniface, the {it}Apostle{/it} of Germany', '{wi}apostles{/wi} of high technology'], 'sense': [""{bc}one of an authoritative New Testament group sent out to preach the gospel and made up especially of Christ's 12 original disciples and Paul"", '{bc}the first prominent Christian missionary to a region or group ', '{bc}a person who initiates a great moral reform or who first advocates an important belief or system', '{bc}an ardent supporter {bc}{sx|adherent||} ', '{bc}the highest ecclesiastical official in some church organizations', '{bc}one of a Mormon administrative council of 12 men'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Apostle Islands'], 'sentence_usage': [], 'sense': ['group of islands in southwestern Lake Superior off the northwestern coast of Wisconsin '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
31,62f0e7c77b1fd5ee07267ad1,sailer,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['sailer', 'sailers'], 'sentence_usage': [], 'sense': ['{bc}a ship or boat especially having specified {a_link|sailing} qualities'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['motor sailer', 'motor sailers'], 'sentence_usage': [], 'sense': ['{bc}a motorboat with sailing equipment'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
32,62f0e7c77b1fd5ee07267ad2,merism,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun combining form', 'offensive': False, 'stems': ['-merism', '-merisms'], 'sentence_usage': ['tauto{it}merism{/it}'], 'sense': ['{bc}possession of (such) an arrangement of or relation among constituent chemical units '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
33,62f0e7c77b1fd5ee07267ad3,pod,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['pod', 'pods'], 'sentence_usage': [], 'sense': ['{bc}a bit socket in a brace', '{bc}a straight groove or channel in the barrel of an auger'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['pod', 'pods'], 'sentence_usage': [], 'sense': ['{bc}a dry dehiscent pericarp or fruit that is composed of one or more carpels', '{bc}an anatomical pouch', '{bc}a grasshopper egg case', '{bc}a tapered and roughly cylindrical body of ore or mineral', '{bc}a streamlined compartment (as for fuel) under the wings or fuselage of an aircraft', '{bc}a compartment (as for personnel, a power unit, or an instrument) on a ship or craft'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['pod', 'podded', 'podding', 'pods'], 'sentence_usage': [], 'sense': ['{bc}to produce pods'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['pod', 'pods'], 'sentence_usage': [""If you're planning to celebrate with close family or friends who aren't in your quarantine {wi}pod{/wi}, there are a few ways to make sure your gathering is safe for everyone."", 'You can … share a beer tent you built in your backyard with your pandemic {wi}pod{/wi} or even have a neighborhood street party with everyone in their own front yards.', '… oversaw the engineering of new processes … with … employees working in {wi}pods{/wi} so if someone became ill, only that group was affected.', ""For example, students are broken up into {wi}pods{/wi} throughout the day and in classrooms so if there is a COVID-19 case, it's easier for the school to contact trace and know who to keep home."", '{wi}Pods{/wi}—a homeschooling option that puts students together in small groups as a way to share remote learning supervision and child care duties between their respective families—have caught on across the U.S. as school districts move classes online amid the COVID-19 pandemic.'], 'sense': ['{bc}a number of animals (such as whales) clustered together', '{bc}a usually small group of people (such as family members, friends, coworkers, or classmates) who regularly interact closely with one another but with few or no others in order to minimize exposure and reduce the transmission of infection during an outbreak of a contagious disease {bc}{sx|bubble:1|bubble:1|7b} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'abbreviation', 'offensive': False, 'stems': ['POD'], 'sentence_usage': [], 'sense': ['payable on death', 'pay on delivery'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 6, 'language': 'en', 'pos_tag': 'noun combining form', 'offensive': False, 'stems': ['-pod', '-pods'], 'sentence_usage': ['pleo{it}pod{/it}'], 'sense': ['{bc}foot {bc}part resembling a foot '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 7, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['pod corn', 'pod corns'], 'sentence_usage': [], 'sense': ['{bc}corn of a variety ({it}Zea mays tunicata{/it}) that has each individual kernel enclosed in a husk'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 8, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['two peas in a pod'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",8,testing/debugging stage - wyxl
